year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
1994,1,home,"[['02'], 'Kevin Campbell']","[['36'], '!Michel Vonk']","[['76'], 'Ian Wright']"
1994,1,away
1994,2,home,"[['43'], 'Frank Sinclair']","[['75'], 'Paul Furlong']"
1994,2,away
1994,3,home,"[['70'], 'David Busst']"
1994,3,away,"[['55'], 'Stewart Castledine']"
1994,4,home,"[['49'], 'Chris Armstrong']"
1994,4,away,"[['12'], 'Jan Mølby']","[['14', '70'], 'Steve McManaman']","[['45'], 'Robbie Fowler']","[['60', '74'], 'Ian Rush']"
1994,5,home,"[['22'], 'Graham Stuart']","[['70'], 'Paul Rideout']"
1994,5,away,"[['66'], 'John Fashanu']","[['74'], 'Dean Saunders']"
1994,6,home
1994,6,away,"[['40'], 'Bryan Roy']"
1994,7,home,"[['47'], 'Mark Hughes']","[['68'], 'Brian McClair']"
1994,7,away
1994,8,home,"[['54'], 'Dan Petrescu']","[['66'], '!Colin Calderwood']","[['83'], 'David Hirst']"
1994,8,away,"[['19'], 'Teddy Sheringham']","[['30'], 'Darren Anderton']","[['71'], 'Nick Barmby']","[['82'], 'Jürgen Klinsmann']"
1994,9,home,"[['15'], 'Nicky Banger']"
1994,9,away,"[['60'], 'Alan Shearer']"
1994,10,home
1994,10,away
1994,11,home,"[['90'], 'Julian Joachim']"
1994,11,away,"[['51'], 'Andrew Cole']","[['58'], 'Peter Beardsley']","[['74'], 'Robbie Elliott']"
1994,12,home,"[['26'], 'Stan Collymore']"
1994,12,away,"[['22'], 'Andrei Kanchelskis']"
1994,13,home,"[['18'], 'Chris Sutton']","[['59'], 'Henning Berg']","[['73'], 'Alan Shearer']"
1994,13,away
1994,14,home,"[['89'], 'Noel Whelan']"
1994,14,away
1994,15,home,"[['19'], 'Dean Holdsworth']"
1994,15,away,"[['61'], 'Simon Milton']"
1994,16,home,"[['32'], 'Dean Saunders']"
1994,16,away,"[['89'], 'Matthew Le Tissier']"
1994,17,home,"[['13'], 'Paul Walsh']","[['42'], 'Peter Beagrie']","[['55'], 'Uwe Rösler']"
1994,17,away
1994,18,home,"[['21', '34'], 'Robert Lee']","[['26'], 'Steve Watson']","[['73'], 'Andrew Cole']"
1994,18,away
1994,19,home
1994,19,away
1994,20,home,"[['22'], 'Les Ferdinand']","[['57'], 'Trevor Sinclair']","[['78'], 'Kevin Gallen']"
1994,20,away,"[['38'], 'John Sheridan']","[['74'], 'Graham Hyde']"
1994,21,home,"[['21', '36'], 'Jürgen Klinsmann']"
1994,21,away,"[['46'], 'Paul Rideout']"
1994,22,home,"[['46'], 'Steve Staunton']"
1994,22,away,"[['87'], 'Gareth Southgate']"
1994,23,home,"[['67', '74', '88'], 'Chris Sutton']","[['77'], 'Jason Wilcox']"
1994,23,away
1994,24,home,"[['04'], 'Philemon Masinga']","[['19'], 'Noel Whelan']"
1994,24,away,"[['38'], 'Dennis Wise']","[['61', '88'], 'John Spencer']"
1994,25,home,"[['56', '80'], 'Uwe Rösler']","[['61', '63'], 'Paul Walsh']"
1994,25,away
1994,26,home,"[['30', '37'], 'Steve Watson']","[['40', '70'], 'Andrew Cole']","[['85'], 'Robert Lee']"
1994,26,away,"[['52'], 'Nicky Banger']"
1994,27,home,"[['64'], 'Mark Robins']"
1994,27,away
1994,28,home,"[['38'], 'Stan Collymore']"
1994,28,away
1994,29,home,"[['90'], 'Les Ferdinand']"
1994,29,away,"[['19'], '!Steve Yates']","[['49'], 'Bontcho Guenchev']"
1994,30,home
1994,30,away,"[['49'], 'Steve Bruce']"
1994,31,home
1994,31,away,"[['76'], 'Gordon Watson']"
1994,32,home,"[['26', '29', '31'], 'Robbie Fowler']"
1994,32,away
1994,33,home
1994,33,away,"[['03'], 'Dwight Yorke']"
1994,34,home,"[['55'], 'Dean Gordon']"
1994,34,away,"[['17'], 'David White']","[['63'], 'Noel Whelan']"
1994,35,home,"[['68'], 'Paul Rideout']"
1994,35,away,"[['24'], '!Andy Hinchcliffe']","[['60'], 'Colin Cooper']"
1994,36,home,"[['85'], 'Chris Kiwomya']"
1994,36,away,"[['14', '38'], 'Jürgen Klinsmann']","[['28'], 'Ilie Dumitrescu']"
1994,37,home
1994,37,away
1994,38,home,"[['04'], 'Gavin Peacock']","[['73'], 'Dennis Wise']","[['83'], '!Michel Vonk']"
1994,38,away
1994,39,home,"[['89'], 'Phil Gee']"
1994,39,away,"[['41'], '!Jimmy Willis']"
