Kevin Campbell,"[49.953000000000024, 83, [0.463, 0.113, 0.897, 0.002, 0.92, 0.463, 0.096, 0.018, 0.677, 0.816, 0.641, 0.084, 0.697, 0.096, 0.816, 0.679, 0.93, 0.0, 0.892, 0.67, 0.1, 1.078, 0.4, 0.864, 0.892, 0.858, 0.741, 0.68, 0.197, 0.673, 0.23, 0.93, 0.771, 0.06, 0.673, 0.676, 0.468, 0.083, 0.697, 0.018, 0.0, 0.018, 0.004, 0.673, 0.67, 0.978, 0.673, 0.864, 0.697, 0.0, 0.763, 1.079, 0.553, 1.482, 0.716, 0.293, 1.377, 0.151, 1.377, 0.441, 0.707, 0.673, 0.747, 0.03, 0.67, 0.917, 0.897, 0.808, 1.491, 0.893, 0.917, 0.816, 0.816, 0.906, 0.936, 0.692, 0.046, 0.67, 1.025, 0.368, 0.368, 0.692, 0.0], [1.1, 155.1, 349.2, 450.1, 522.2, 529.1, 529.1, 529.1, 683.2, 697.2, 697.2, 697.2, 703.1, 703.1, 719.2, 719.2, 766.2, 813.2, 855.2, 925.1, 1020.2, 1023.1, 1148.2, 1417.2, 1565.2, 1622.1, 1769.2, 1769.2, 1769.2, 1804.2, 1936.2, 1972.2, 2845.1, 2845.1, 2853.2, 2853.2, 2865.1, 2865.1, 2889.1, 2889.1, 2889.1, 2937.1, 2950.1, 2992.2, 3019.1, 3019.1, 3029.2, 3041.2, 3046.1, 3085.1, 3116.1, 3143.2, 3143.2, 3381.2, 3395.2, 3418.1, 3429.1, 3513.2, 3541.1, 3545.1, 3621.2, 3646.2, 3685.1, 3698.2, 3705.1, 3730.1, 4063.2, 4098.1, 4098.1, 4112.2, 4119.1, 4182.2, 4204.2, 4374.2, 4400.1, 4421.1, 4604.2, 5044.1, 5051.1, 5091.1, 5340.1, 5427.1, 5435.2]]"
Gary Speed,"[53.084999999999994, 80, [0.97, 0.97, 0.28, 1.377, 0.0, 0.81, 1.377, 1.207, 0.108, 0.67, 0.0, 0.911, 0.002, 0.443, 0.92, 0.897, 0.93, 0.085, 1.002, 0.468, 0.67, 0.378, 0.463, 0.265, 0.103, 0.082, 0.0, 0.97, 0.673, 0.641, 0.697, 0.956, 0.697, 0.246, 0.757, 0.741, 1.868, 0.8, 0.083, 0.717, 1.078, 0.581, 0.737, 0.014, 0.692, 0.0, 0.368, 0.692, 0.998, 0.4, 0.692, 0.947, 0.692, 0.92, 0.67, 0.697, 0.67, 0.262, 1.357, 1.252, 0.763, 0.085, 0.747, 0.93, 0.441, 0.747, 0.86, 2.0, 0.031, 0.727, 0.11, 1.998, 0.771, 1.357, 0.763, 0.152, 0.0, 0.03, 0.81, 0.81], [14.2, 94.2, 113.2, 124.1, 190.1, 202.1, 246.1, 477.1, 536.2, 563.1, 563.1, 602.2, 641.1, 652.1, 747.2, 803.2, 881.2, 979.2, 1064.1, 1307.1, 1409.1, 1460.1, 1771.1, 1849.1, 1888.1, 1888.1, 1888.1, 1896.2, 1997.2, 2044.2, 2096.1, 2166.1, 2204.1, 2204.1, 2272.2, 2282.2, 2330.2, 2373.1, 2509.1, 2576.2, 2774.1, 2826.2, 2826.2, 2933.2, 2940.1, 2981.1, 3105.1, 3212.1, 3226.2, 3263.2, 3281.1, 3281.1, 3312.1, 3410.2, 3422.1, 3463.1, 3508.1, 3783.2, 3802.2, 3827.1, 4017.1, 4083.2, 4255.1, 4567.2, 4630.1, 4683.1, 5142.2, 5240.2, 5346.2, 5375.2, 5466.1, 5596.1, 5626.1, 5737.2, 5833.1, 5842.2, 5858.2, 5931.2, 5938.1, 5976.1]]"
Chris Sutton,"[56.905, 83, [0.368, 0.697, 0.978, 0.741, 0.756, 0.722, 0.278, 0.789, 0.789, 0.911, 0.676, 0.841, 0.034, 0.498, 0.86, 0.727, 0.917, 0.897, 0.125, 0.771, 0.964, 0.673, 0.764, 0.697, 1.106, 0.757, 0.8, 1.08, 1.019, 0.406, 0.952, 0.353, 0.496, 0.747, 1.298, 0.293, 0.0, 1.268, 0.378, 0.673, 1.08, 1.202, 0.757, 0.498, 0.757, 0.692, 0.673, 1.288, 0.756, 0.085, 0.67, 0.083, 1.862, 0.93, 0.653, 0.747, 0.091, 0.463, 0.218, 0.842, 0.679, 0.195, 0.25, 0.0, 0.842, -0.028, 0.93, 0.757, 0.837, 0.443, 0.979, 0.03, 0.443, 0.113, 0.03, 0.81, 1.887, 0.74, 1.392, 0.998, 0.461, 0.707, 0.964], [125.1, 253.1, 269.1, 275.2, 415.1, 415.1, 415.1, 424.2, 479.2, 479.2, 489.2, 526.2, 555.2, 574.2, 643.2, 653.2, 678.1, 698.2, 698.2, 706.1, 716.2, 748.2, 748.2, 753.1, 753.1, 772.2, 775.1, 775.1, 780.1, 818.1, 845.1, 863.1, 863.1, 937.1, 947.1, 947.1, 947.1, 988.2, 990.1, 1006.2, 1025.1, 1025.1, 1050.2, 1050.2, 1078.2, 1091.1, 1299.2, 1306.2, 1816.1, 1821.2, 1883.1, 1883.1, 1908.1, 1923.2, 1969.2, 1974.1, 1974.1, 2002.1, 2067.2, 2159.2, 2159.2, 2159.2, 2174.1, 2174.1, 2186.2, 2201.1, 2217.2, 2239.2, 2256.2, 2306.1, 2346.1, 2364.2, 2413.1, 2413.1, 2413.1, 2461.1, 2519.1, 2585.1, 2585.1, 2632.2, 2997.1, 5524.2, 5678.2]]"
Dennis Bergkamp,"[60.33900000000001, 87, [0.747, 1.112, 0.553, 0.697, 0.741, 0.67, 0.74, 1.145, 0.868, 0.014, 1.646, 0.463, 0.897, 0.486, 0.065, 0.697, 1.059, 0.327, 0.842, 1.002, 0.265, 0.031, 1.589, 1.135, 0.385, 0.757, 0.553, 1.845, 0.789, 1.135, 0.697, 0.763, 0.468, 0.868, 1.207, 0.81, 0.673, 0.088, 0.842, 0.763, 0.059, 0.741, 0.676, 0.771, 0.81, 0.93, 1.697, 0.002, 0.498, 0.917, 0.02, 0.953, 0.919, 0.463, 0.111, 0.463, 0.218, 0.97, 0.396, 1.482, 0.0, 0.0, 0.125, 1.078, 0.741, 1.358, 0.741, 0.486, 0.67, 0.93, 1.192, 0.673, 0.943, 0.757, 0.4, 0.443, 0.697, 0.842, 0.424, 0.0, 0.747, 1.002, 0.81, 0.0, 0.993, 0.692, 0.065], [1447.1, 1447.1, 1470.2, 1497.1, 1515.2, 1519.1, 1625.1, 1640.2, 1663.2, 1685.2, 1757.1, 1767.1, 1789.2, 1866.1, 1905.1, 1966.1, 1990.1, 2013.1, 2030.2, 2045.1, 2045.1, 2080.2, 2139.2, 2170.2, 2170.2, 2179.2, 2179.2, 2179.2, 2211.2, 2211.2, 2215.1, 2232.1, 2232.1, 2367.2, 2376.1, 2442.1, 2473.2, 2481.1, 2492.2, 2604.1, 2604.1, 2693.2, 2693.2, 2705.1, 2755.1, 2765.2, 2800.1, 2800.1, 2808.2, 2839.1, 2858.1, 2907.1, 2918.2, 3044.1, 3044.1, 3156.1, 3185.2, 3349.2, 3386.1, 3533.2, 3672.2, 3672.2, 3706.2, 3747.1, 3901.2, 3901.2, 3942.2, 3977.1, 4037.1, 4192.2, 4290.2, 4321.2, 4415.1, 4437.2, 4528.2, 4586.1, 4726.1, 4816.2, 4825.1, 4841.2, 5045.1, 5047.1, 5073.1, 5176.1, 5177.2, 5364.1, 5517.1]]"
Ole Gunnar Solskjaer,"[47.58599999999999, 89, [0.943, 0.74, 0.858, 0.378, 0.176, 1.079, 0.81, 0.111, 0.084, 0.842, 0.4, 0.653, 0.93, 0.275, 0.238, 0.71, 1.205, 0.697, 0.977, 0.04, 0.0, 0.747, 0.396, 0.677, 0.8, 0.096, 0.817, 0.741, 0.681, 0.004, 0.034, 0.0, 0.0, 1.059, 0.81, 0.0, 0.978, 0.368, 0.158, 0.0, 0.817, 0.0, 0.67, 0.396, 0.281, 0.608, 0.67, 0.214, 0.0, 0.176, 0.906, 0.747, 0.468, 1.654, 0.67, 0.0, 1.646, 0.461, 1.019, 0.692, 0.083, 0.113, 0.5, 0.741, 0.68, 0.1, 0.93, 0.456, 0.961, 0.762, 0.666, 1.197, 0.0, 1.528, 0.864, 0.4, 0.0, 0.697, 0.424, 0.993, 0.0, 0.727, 0.0, 0.858, 0.406, 0.0, 0.083, 0.81, 0.0], [1795.1, 1820.1, 1844.1, 1844.1, 1911.1, 1928.2, 1941.1, 1941.1, 1952.2, 1982.2, 1984.2, 2013.2, 2071.2, 2081.1, 2124.2, 2124.2, 2131.1, 2142.1, 2218.1, 2267.1, 2267.1, 2302.1, 2302.1, 2347.2, 2563.1, 2563.1, 2674.1, 2692.2, 2692.2, 2736.1, 2763.2, 2763.2, 2763.2, 2822.1, 2852.1, 2923.1, 3066.1, 3066.1, 3066.1, 3066.1, 3167.1, 3211.1, 3231.1, 3231.1, 3244.2, 3250.1, 3270.1, 3339.2, 3371.2, 3442.1, 3448.2, 3473.1, 3473.1, 3477.2, 3499.1, 3560.1, 3601.1, 3720.1, 3764.1, 3823.1, 3823.1, 3840.1, 3884.2, 3897.2, 3897.2, 3897.2, 3925.2, 3925.2, 3964.2, 3980.2, 3980.2, 3998.2, 4012.2, 4052.1, 4137.2, 4171.2, 4190.1, 4219.1, 4270.2, 4316.2, 4360.1, 4373.2, 5581.2, 5632.1, 5632.1, 5643.2, 5760.1, 5771.1, 5870.1]]"
Kevin Davies,"[63.858000000000004, 88, [1.129, 0.707, 0.797, 0.368, 0.615, 0.091, 0.673, 0.747, 0.67, 1.422, 0.258, 0.814, 1.059, 0.858, 0.368, 0.67, 0.463, 0.868, 0.917, 0.977, 0.977, 0.443, 1.079, 1.025, 0.816, 2.001, 0.763, 1.465, 1.059, 0.858, 0.917, 1.252, 0.281, 0.741, 1.135, 0.065, 1.106, 0.4, 0.93, 0.007, 1.002, 0.771, 0.461, 0.0, 0.692, 0.553, 0.747, 0.396, 1.528, 0.747, 0.71, 1.08, 0.348, 0.868, 1.002, 0.441, 0.085, 0.697, 0.897, 0.757, 0.0, 0.653, 0.368, 1.845, 0.465, 0.824, 0.692, 0.81, 1.252, 0.368, 0.757, 0.406, 0.479, 0.81, 0.282, 0.727, 0.81, 0.018, 0.747, 0.0, 0.964, 0.757, 0.562, 0.67, 0.323, 0.897, 0.893, 0.906], [2180.1, 2185.2, 2207.1, 2238.1, 2271.2, 2278.1, 2287.2, 2354.1, 2374.1, 2676.1, 3090.1, 3098.2, 3107.1, 3191.1, 3191.1, 3234.1, 3485.1, 3887.2, 3905.1, 4352.1, 4455.1, 4519.1, 4554.2, 4585.1, 4653.2, 4659.2, 4716.1, 4737.2, 4746.1, 4843.1, 4889.1, 4914.1, 4937.2, 4960.2, 4960.2, 5048.1, 5178.1, 5187.2, 5346.2, 5458.2, 5478.1, 5497.1, 5535.1, 5535.1, 5568.1, 5682.2, 5725.1, 5725.1, 5866.1, 5887.1, 5916.2, 5938.1, 6103.1, 6212.2, 6278.1, 6328.1, 6357.2, 6367.1, 6395.2, 6460.2, 6486.2, 6548.2, 6556.1, 6556.1, 6578.1, 6607.1, 6628.1, 6734.1, 6773.1, 6900.1, 6981.2, 6989.1, 7056.1, 7079.1, 7114.1, 7127.2, 7190.1, 7190.1, 7220.1, 7220.1, 7278.2, 7448.2, 7482.1, 7573.1, 7772.2, 7816.2, 7816.2, 7841.2]]"
James Beattie,"[72.77900000000002, 91, [0.955, 0.065, 0.747, 1.377, 1.357, 0.67, 1.845, 0.741, 0.763, 0.443, 1.009, 0.917, 0.673, 0.858, 1.422, 0.368, 1.288, 0.125, 0.697, 0.727, 0.553, 1.129, 0.757, 0.331, 1.207, 0.67, 0.281, 0.443, 0.998, 0.525, 0.847, 1.063, 0.858, 0.673, 0.817, 1.08, 1.868, 1.129, 0.176, 1.422, 1.697, 0.93, 0.553, 0.998, 0.93, 0.692, 0.085, 0.591, 0.917, 0.441, 0.03, 0.93, 0.0, 0.858, 0.396, 0.154, 0.673, 0.676, 1.887, 0.706, 0.03, 1.129, 1.059, 0.842, 0.957, 1.994, 0.673, 0.842, 0.673, 0.858, 0.747, 0.692, 0.491, 0.692, 0.697, 0.81, 0.91, 0.697, 0.463, 1.252, 0.468, 0.046, 0.939, 1.004, 1.491, 0.697, 0.647, 0.265, 0.697, 1.252, 0.747], [2640.1, 2734.1, 2783.1, 2879.1, 2892.2, 3402.1, 3402.1, 3412.2, 3423.1, 3423.1, 3432.1, 3451.1, 3459.2, 3485.1, 3491.1, 3548.1, 3731.2, 3731.2, 3758.1, 3763.2, 3815.2, 3853.1, 3866.2, 3866.2, 3874.1, 3884.1, 4025.2, 4044.1, 4144.2, 4153.1, 4153.1, 4153.1, 4173.1, 4179.2, 4192.1, 4192.1, 4205.2, 4213.1, 4213.1, 4253.1, 4263.1, 4268.2, 4268.2, 4289.2, 4319.2, 4330.1, 4341.2, 4352.1, 4362.1, 4385.1, 4398.2, 4467.2, 4515.1, 4550.1, 4550.1, 4562.1, 4581.2, 4581.2, 4589.1, 4623.1, 4649.2, 4655.1, 4694.1, 4778.2, 4791.2, 4824.1, 4837.2, 4942.2, 5066.2, 5280.1, 5300.1, 5343.1, 5366.1, 5384.1, 5403.1, 5434.1, 5460.2, 5468.1, 5468.1, 5607.1, 5649.1, 6546.2, 6561.1, 6581.1, 6581.1, 6601.1, 6632.2, 6692.1, 6788.1, 6788.1, 6810.1]]"
Louis Saha,"[61.666000000000025, 85, [0.389, 0.673, 0.919, 0.176, 0.747, 0.8, 0.716, 0.91, 0.92, 0.756, 1.422, 1.697, 0.917, 0.93, 0.747, 0.771, 0.468, 0.817, 0.348, 0.771, 0.262, 1.011, 0.741, 0.993, 0.917, 0.747, 0.368, 0.757, 0.281, 1.491, 0.356, 1.465, 0.673, 0.553, 1.252, 1.022, 0.756, 0.207, 0.816, 0.553, 0.727, 0.747, 0.692, 0.4, 1.268, 0.67, 1.197, 0.771, 0.816, 0.441, 1.422, 0.06, 0.641, 0.0, 0.0, 1.887, 1.589, 0.125, 0.332, 0.8, 0.246, 0.0, 0.953, 0.763, 0.396, 0.964, 0.23, 0.897, 0.28, 0.258, 0.618, 0.43, 0.808, 1.377, 0.67, 0.842, 0.747, 1.048, 1.015, 0.058, 0.406, 1.843, 0.356, 0.088, 0.673], [2774.1, 3676.2, 3676.2, 3682.1, 3783.1, 3879.1, 3949.2, 3949.2, 4003.2, 4050.1, 4315.1, 4327.1, 4341.1, 4419.2, 4435.1, 4456.1, 4456.1, 4500.1, 4516.1, 4529.1, 4530.2, 4530.2, 4549.2, 4556.2, 4565.1, 4582.1, 4582.1, 4594.2, 4594.2, 4617.1, 4624.1, 4677.2, 4739.2, 4771.2, 5041.1, 5375.1, 5417.2, 5424.1, 5481.2, 5481.2, 5497.2, 5563.1, 5576.1, 5581.2, 5643.2, 5670.1, 5676.2, 5702.1, 5713.2, 5727.1, 5987.1, 6012.1, 6131.2, 6131.2, 6209.2, 6427.1, 6440.2, 6440.2, 6588.1, 6688.1, 6688.1, 6711.1, 6741.1, 6760.1, 6760.1, 6767.2, 6799.2, 6821.2, 6835.2, 6854.1, 6859.2, 6908.1, 6956.1, 6956.1, 7294.1, 7321.2, 7332.1, 7332.1, 7332.1, 7332.1, 7377.1, 7553.2, 7714.1, 7714.1, 7723.2]]"
Kevin Phillips,"[59.814000000000036, 92, [1.207, 0.06, 0.93, 1.346, 0.952, 0.676, 0.175, 0.0, 0.0, 0.0, 0.936, 1.646, 0.842, 0.707, 0.642, 0.443, 0.129, 0.771, 0.06, 0.392, 0.522, 0.955, 0.046, 0.281, 0.92, 1.491, 0.108, 1.868, 0.108, 0.697, 0.893, 0.293, 0.741, 1.207, 0.368, 0.647, 0.175, 0.022, 0.281, 1.08, 0.304, 0.419, 0.707, 1.011, 0.858, 0.93, 0.258, 1.482, 0.011, 0.396, 1.697, 0.956, 0.581, 0.809, 0.747, 1.129, 0.255, 0.814, 0.04, 0.677, 0.374, 0.225, 0.71, 0.615, 0.323, 0.374, 0.673, 0.176, 0.824, 0.441, 0.125, 0.0, 0.13, 0.81, 1.377, 0.797, 0.917, 0.03, 0.74, 0.978, 0.327, 0.67, 0.892, 0.67, 0.816, 1.079, 0.679, 1.025, 1.004, 1.646, 0.999, 0.67], [2919.1, 2919.1, 2938.2, 2951.2, 2960.1, 2974.2, 2974.2, 2974.2, 2994.2, 2994.2, 3012.1, 3012.1, 3021.2, 3057.2, 3057.2, 3068.1, 3068.1, 3079.1, 3079.1, 3130.1, 3141.1, 3141.1, 3145.2, 3174.2, 3178.2, 3203.1, 3213.2, 3243.2, 3243.2, 3272.1, 3302.2, 3342.1, 3350.2, 3373.1, 3445.1, 3478.2, 3478.2, 3478.2, 3486.2, 3500.1, 3575.2, 3650.1, 3660.2, 3660.2, 3673.1, 3691.2, 3715.1, 3727.2, 3743.1, 3788.1, 3806.1, 3890.1, 3912.2, 4026.2, 4045.1, 4174.1, 4231.2, 4231.2, 4301.1, 4311.2, 4322.1, 4435.2, 4435.2, 4467.2, 4467.2, 4562.1, 4685.2, 4694.1, 4700.1, 4751.1, 4778.2, 4778.2, 4791.2, 4824.1, 4932.1, 4951.1, 4971.1, 5012.2, 5026.1, 5026.1, 5113.1, 5131.1, 5132.2, 5187.1, 5270.2, 5307.2, 5425.2, 6763.1, 6947.1, 6947.1, 7014.1, 7386.1]]"
Craig Bellamy,"[53.09099999999998, 81, [0.816, 0.676, 1.346, 0.858, 0.692, 0.673, 0.817, 0.0, 0.816, 0.858, 0.01, 0.756, 0.378, 0.065, 0.385, 1.392, 0.67, 0.0, 0.998, 0.332, 0.757, 0.368, 0.0, 1.079, 0.953, 0.67, 0.93, 0.741, 0.858, 0.93, 1.846, 0.0, 0.108, 0.67, 0.176, 0.306, 0.723, 0.0, 0.014, 0.858, 0.368, 0.893, 0.293, 0.697, 1.112, 0.93, 1.192, 0.953, 0.757, 0.641, 0.263, 1.002, 0.93, 0.757, 0.757, 0.006, 0.006, 0.93, 0.44, 0.022, 0.677, 0.265, 1.059, 0.998, 1.377, 0.71, 0.919, 0.892, 0.947, 0.989, 1.056, 0.006, 0.341, 0.065, 0.939, 0.741, 0.809, 1.252, 0.225, 0.553, 0.797], [3304.2, 3310.2, 3357.2, 3454.1, 3553.1, 3597.2, 3691.1, 3737.2, 3762.2, 3773.1, 3773.1, 3838.2, 3852.1, 3881.1, 3906.2, 3913.1, 4109.1, 4190.2, 4221.2, 4230.1, 4271.2, 4280.1, 4351.1, 4521.2, 4593.1, 4795.1, 4804.2, 4811.2, 4832.1, 4894.2, 4904.1, 4925.1, 4938.2, 4954.1, 5275.1, 5285.2, 5285.2, 5295.1, 5380.2, 5443.1, 5443.1, 5462.2, 5465.1, 5477.1, 5477.1, 5507.2, 5507.2, 5638.1, 5717.2, 5717.2, 5738.2, 5749.1, 5791.2, 5827.2, 5990.2, 6042.1, 6352.1, 6494.2, 6510.2, 6510.2, 6529.2, 6551.1, 6567.1, 6583.2, 6745.1, 6761.2, 6761.2, 6782.2, 6816.1, 6878.1, 6975.2, 6975.2, 7026.2, 7066.1, 7548.1, 7622.2, 7646.1, 7646.1, 7677.2, 7691.2, 8457.1]]"
