year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
2004,1,home,"[['12'], 'Darius Vassell']","[['34'], 'Carlton Cole']"
2004,1,away
2004,2,home,"[['70'], 'Craig Short']"
2004,2,away,"[['33'], 'Neil Clement']"
2004,3,home,"[['11', '59'], 'Jay Jay Okocha']","[['30', '72'], 'Henrik Pedersen']"
2004,3,away,"[['66'], 'Kevin Lisbie']"
2004,4,home,"[['28'], 'Robbie Fowler']"
2004,4,away,"[['56'], 'Collins John']"
2004,5,home,"[['73'], 'Stewart Downing']","[['90.01'], 'Jimmy Floyd Hasselbaink']"
2004,5,away,"[['14'], 'Craig Bellamy']","[['83'], 'Alan Shearer']"
2004,6,home,"[['16'], 'Darren Huckerby']"
2004,6,away,"[['73'], 'Andrew Johnson']"
2004,7,home,"[['16'], 'David Unsworth']"
2004,7,away,"[['10'], 'Robbie Savage']"
2004,8,home,"[['70'], 'Jermain Defoe']"
2004,8,away,"[['38'], 'Djibril Cissé']"
2004,9,home,"[['15'], 'Eidur Gudjohnsen']"
2004,9,away
2004,10,home,"[['64'], 'Lee Carsley']"
2004,10,away,"[['23'], 'Dennis Bergkamp']","[['39'], 'José Antonio Reyes']","[['54'], 'Freddie Ljungberg']","[['82'], 'Robert Pirès']"
2004,11,home
2004,11,away,"[['68'], 'Joe Cole']"
2004,12,home,"[['23'], 'Jason Euell']","[['86'], '!David Unsworth']"
2004,12,away,"[['53'], 'Patrik Berger']"
2004,13,home,"[['09'], 'Mark Hudson']"
2004,13,away,"[['19', '62'], 'Thomas Gravesen']","[['82'], 'Marcus Bent']"
2004,14,home,"[['05', '82'], 'Andrew Cole']"
2004,14,away
2004,15,home,"[['48'], 'Milan Baros']","[['75'], 'Steven Gerrard']"
2004,15,away,"[['44'], 'Nicolas Anelka']"
2004,16,home,"[['32'], 'David Bellion']","[['50'], 'Alan Smith']"
2004,16,away,"[['75'], 'Paul McVeigh']"
2004,17,home
2004,17,away,"[['51'], 'Thimothée Atouba']"
2004,18,home,"[['31'], 'Kevin Phillips']","[['74'], 'Anders Svensson']","[['90.02'], 'James Beattie']"
2004,18,away,"[['50'], 'Barry Ferguson']","[['68'], 'Paul Dickov']"
2004,19,home,"[['25', '90'], 'Thierry Henry']","[['54'], 'Dennis Bergkamp']","[['64'], 'Robert Pirès']","[['65'], 'José Antonio Reyes']"
2004,19,away,"[['43'], 'Joseph-Desire Job']","[['50'], 'Jimmy Floyd Hasselbaink']","[['53'], 'Franck Queudrue']"
2004,20,home,"[['38'], 'Neil Clement']"
2004,20,away,"[['04'], 'Olof Mellberg']"
2004,21,home,"[['07'], 'Emile Heskey']"
2004,21,away
2004,22,home
2004,22,away,"[['28'], 'Didier Drogba']","[['73'], ' Tiago']"
2004,23,home,"[['50'], 'Thierry Henry']","[['58'], 'Cesc Fàbregas']","[['79'], 'José Antonio Reyes']"
2004,23,away
2004,24,home,"[['29', '34'], 'Francis Jeffers']","[['58'], 'Luke Young']"
2004,24,away
2004,25,home
2004,25,away,"[['54'], 'Mark Viduka']","[['79'], 'Szilard Nemeth']"
2004,26,home,"[['39'], 'Craig Bellamy']","[['50'], 'Aaron Hughes']"
2004,26,away,"[['52'], 'David Bentley']","[['73'], 'Gary Doherty']"
2004,27,home,"[['85'], 'Peter Crouch']"
2004,27,away,"[['07'], 'Henrik Pedersen']","[['27'], 'Jay Jay Okocha']"
2004,28,home,"[['03'], 'Zoltán Gera']"
2004,28,away,"[['34'], 'Jermain Defoe']"
2004,29,home,"[['04'], 'Olof Mellberg']","[['53'], 'Carlton Cole']","[['71'], 'Gareth Barry']","[['82'], 'Juan Pablo Ángel']"
2004,29,away,"[['28'], 'Patrick Kluivert']","[['36'], ""Andy O'Brien""]"
2004,30,home,"[['17'], 'Paul Dickov']"
2004,30,away,"[['90.04'], 'Alan Smith']"
2004,31,home,"[['34'], '!James Beattie']","[['41'], 'Frank Lampard']"
2004,31,away,"[['01'], 'James Beattie']"
2004,32,home,"[['02', '69'], 'Leon Osman']"
2004,32,away,"[['07'], 'Scott Dobie']"
2004,33,home,"[['13', '60'], 'Nicolas Anelka']","[['34'], 'Trevor Sinclair']","[['77'], 'Shaun Wright-Phillips']"
2004,33,away
2004,34,home,"[['60'], '!Tony Popovic']","[['78'], 'Jimmy Floyd Hasselbaink']"
2004,34,away,"[['52'], 'Andrew Johnson']"
2004,35,home,"[['50'], 'Darren Huckerby']"
2004,35,away,"[['22'], 'José Antonio Reyes']","[['35'], 'Thierry Henry']","[['40'], 'Robert Pirès']","[['90.02'], 'Dennis Bergkamp']"
2004,36,home,"[['35'], 'Jermain Defoe']"
2004,36,away
2004,37,home,"[['38'], 'Kevin Davies']"
2004,37,away
2004,38,home
2004,38,away
