year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
2022,1,home
2022,1,away,"[['20'], 'Gabriel Martinelli']","[['85'], '!Marc Guéhi']"
2022,2,home,"[['02'], 'Jefferson Lerma']","[['80'], 'Kieffer Moore']"
2022,2,away
2022,3,home
2022,3,away,"[['45.09'], ' Jorginho']"
2022,4,home,"[['32', '72'], 'Aleksandar Mitrovic']"
2022,4,away,"[['64'], 'Darwin Núñez']","[['80'], 'Mohamed Salah']"
2022,5,home,"[['24'], ' Rodrigo']","[['74'], '!Rayan Aït-Nouri']"
2022,5,away,"[['06'], 'Daniel Podence']"
2022,6,home,"[['33'], 'Timothy Castagne']","[['46'], 'Kiernan Dewsbury-Hall']"
2022,6,away,"[['62'], 'Ivan Toney']","[['86'], 'Josh Dasilva']"
2022,7,home,"[['58'], 'Fabian Schär']","[['78'], 'Callum Wilson']"
2022,7,away
2022,8,home,"[['21'], 'Ryan Sessegnon']","[['31'], 'Eric Dier']","[['61'], '!Mohammed Salisu']","[['63'], 'Dejan Kulusevski']"
2022,8,away,"[['12'], 'James Ward-Prowse']"
2022,9,home,"[['68'], '!Alexis Mac Allister']"
2022,9,away,"[['30', '39'], 'Pascal Groß']"
2022,10,home
2022,10,away,"[['36', '65'], 'Erling Haaland']"
2022,11,home,"[['23', '35'], 'Gabriel Jesus']","[['55'], 'Granit Xhaka']","[['75'], 'Gabriel Martinelli']"
2022,11,away,"[['53'], '!William Saliba']","[['74'], 'James Maddison']"
2022,12,home,"[['31'], 'Danny Ings']","[['86'], 'Emiliano Buendía']"
2022,12,away,"[['87'], '!Lucas Digne']"
2022,13,home,"[['10'], 'Josh Dasilva']","[['18'], 'Mathias Jensen']","[['30'], 'Ben Mee']","[['35'], 'Bryan Mbeumo']"
2022,13,away
2022,14,home
2022,14,away
2022,15,home,"[['19'], 'Kalidou Koulibaly']","[['77'], 'Reece James']"
2022,15,away,"[['68'], 'Pierre-Emile Højbjerg']","[['90.06'], 'Harry Kane']"
2022,16,home,"[['61'], 'Luis Díaz']"
2022,16,away,"[['32'], 'Wilfried Zaha']"
2022,17,home,"[['19'], 'Ilkay Gündogan']","[['31'], 'Kevin De Bruyne']","[['37'], 'Phil Foden']","[['79'], '!Jefferson Lerma']"
2022,17,away
2022,18,home,"[['45.02'], 'Taiwo Awoniyi']"
2022,18,away
2022,19,home,"[['72'], 'Joe Aribo']","[['81'], 'Kyle Walker-Peters']"
2022,19,away,"[['46', '60'], ' Rodrigo']"
2022,20,home
2022,20,away
2022,21,home
2022,21,away,"[['05', '11'], 'Martin Ødegaard']","[['54'], 'William Saliba']"
2022,22,home,"[['07', '58'], 'Wilfried Zaha']","[['71'], 'Jean-Philippe Mateta']"
2022,22,away,"[['05'], 'Ollie Watkins']"
2022,23,home,"[['88'], 'Demarai Gray']"
2022,23,away,"[['81'], 'Brennan Johnson']"
2022,24,home,"[['01'], 'Bobby De Cordova-Reid']","[['20'], 'João Palhinha']","[['90'], 'Aleksandar Mitrovic']"
2022,24,away,"[['44'], 'Christian Nørgaard']","[['71'], 'Ivan Toney']"
2022,25,home,"[['33'], 'Brenden Aaronson']","[['37'], ' Rodrigo']","[['69'], 'Jack Harrison']"
2022,25,away
2022,26,home,"[['54'], 'James Maddison']"
2022,26,away,"[['68', '84'], 'Ché Adams']"
2022,27,home,"[['16'], 'Jadon Sancho']","[['53'], 'Marcus Rashford']"
2022,27,away,"[['81'], 'Mohamed Salah']"
2022,28,home,"[['28'], 'Miguel Almirón']","[['39'], 'Callum Wilson']","[['54'], 'Kieran Trippier']"
2022,28,away,"[['05'], 'Ilkay Gündogan']","[['61'], 'Erling Haaland']","[['64'], 'Bernardo Silva']"
2022,29,home,"[['64'], 'Harry Kane']"
2022,29,away
2022,30,home
2022,30,away,"[['22'], 'Alexis Mac Allister']","[['66'], 'Leandro Trossard']"
2022,31,home,"[['64'], 'Martin Ødegaard']","[['86'], 'Gabriel Magalhães']"
2022,31,away,"[['56'], 'Aleksandar Mitrovic']"
2022,32,home
2022,32,away,"[['74'], 'Pablo Fornals']"
2022,33,home,"[['84'], 'Vitaly Janelt']"
2022,33,away,"[['24'], 'Anthony Gordon']"
2022,34,home,"[['66'], 'Pascal Groß']"
2022,34,away
2022,35,home,"[['47', '63'], 'Raheem Sterling']"
2022,35,away,"[['66'], 'Harvey Barnes']"
2022,36,home,"[['03', '85'], 'Luis Díaz']","[['06'], 'Harvey Elliott']","[['28'], 'Trent Alexander-Arnold']","[['31', '62'], 'Roberto Firmino']","[['45'], 'Virgil van Dijk']","[['46'], '!Chris Mepham']","[['80'], 'Fábio Carvalho']"
2022,36,away
2022,37,home,"[['53'], 'Bernardo Silva']","[['62', '70', '81'], 'Erling Haaland']"
2022,37,away,"[['04'], '!John Stones']","[['21'], 'Joachim Andersen']"
2022,38,home
2022,38,away,"[['05', '81'], 'Harry Kane']"
2022,39,home
2022,39,away,"[['55'], 'Bruno Fernandes']"
2022,40,home,"[['38'], 'Rúben Neves']"
2022,40,away,"[['90'], 'Allan Saint-Maximin']"
2022,41,home,"[['30'], 'Gabriel Jesus']","[['77'], 'Gabriel Martinelli']"
2022,41,away,"[['74'], 'Douglas Luiz']"
2022,42,home
2022,42,away
2022,43,home,"[['59'], 'Wilfried Zaha']"
2022,43,away,"[['88'], 'Yoane Wissa']"
2022,44,home,"[['48'], 'Aleksandar Mitrovic']","[['55'], '!Lewis Dunk']"
