year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
2020,1,home
2020,1,away,"[['71'], 'Paul Pogba']"
2020,2,home,"[['13'], 'Wilfried Zaha']"
2020,2,away
2020,3,home
2020,3,away,"[['08'], 'Alexandre Lacazette']","[['49'], 'Gabriel Magalhães']","[['57'], 'Pierre-Emerick Aubameyang']"
2020,4,home,"[['04', '33', '88'], 'Mohamed Salah']","[['20'], 'Virgil van Dijk']"
2020,4,away,"[['12'], 'Jack Harrison']","[['30'], 'Patrick Bamford']","[['66'], 'Mateusz Klich']"
2020,5,home,"[['79'], 'Bernardo Silva']","[['90'], 'Ilkay Gündogan']"
2020,5,away
2020,6,home
2020,6,away,"[['55'], 'Dominic Calvert-Lewin']"
2020,7,home
2020,7,away,"[['56'], 'Timothy Castagne']","[['74', '84'], 'Jamie Vardy']"
2020,8,home
2020,8,away,"[['56'], 'Callum Wilson']","[['87'], 'Jeff Hendrick']"
2020,9,home,"[['54'], 'Leandro Trossard']"
2020,9,away,"[['23'], ' Jorginho']","[['56'], 'Reece James']","[['66'], 'Kurt Zouma']"
2020,10,home
2020,10,away,"[['03'], 'Raúl Jiménez']","[['06'], 'Romain Saïss']"
2020,11,home,"[['25'], 'Alexandre Lacazette']","[['85'], 'Eddie Nketiah']"
2020,11,away,"[['45'], 'Michail Antonio']"
2020,12,home,"[['63'], 'Ezri Konsa']"
2020,12,away
2020,13,home
2020,13,away,"[['50', '54'], 'Sadio Mané']"
2020,14,home,"[['31', '62', '66'], 'Dominic Calvert-Lewin']","[['45'], 'James Rodríguez']","[['54'], 'Michael Keane']"
2020,14,away,"[['10'], 'Grady Diangana']","[['47'], 'Matheus Pereira']"
2020,15,home,"[['05', '57'], 'Hélder Costa']","[['41'], 'Mateusz Klich']","[['50'], 'Patrick Bamford']"
2020,15,away,"[['34', '67'], 'Aleksandar Mitrovic']","[['62'], 'Bobby De Cordova-Reid']"
2020,16,home,"[['20'], 'Harvey Barnes']","[['50'], '!Erik Pieters']","[['61'], 'James Justin']","[['79'], 'Dennis Praet']"
2020,16,away,"[['10'], 'Chris Wood']","[['73'], 'Jimmy Dunne']"
2020,17,home,"[['80'], 'Donny van de Beek']"
2020,17,away,"[['07'], 'Andros Townsend']","[['74', '85'], 'Wilfried Zaha']"
2020,18,home
2020,18,away,"[['04', '07'], 'Neal Maupay']","[['83'], 'Aaron Connolly']"
2020,19,home,"[['32', '90'], 'Danny Ings']"
2020,19,away,"[['45.02', '47', '64', '73'], 'Son Heung-Min']","[['82'], 'Harry Kane']"
2020,20,home,"[['78'], 'Raúl Jiménez']"
2020,20,away,"[['20'], 'Kevin De Bruyne']","[['32'], 'Phil Foden']","[['90.05'], 'Gabriel Jesus']"
2020,21,home,"[['40'], 'Neal Maupay']","[['90.05'], 'Solly March']"
2020,21,away,"[['43'], '!Lewis Dunk']","[['55'], 'Marcus Rashford']","[['90.1'], 'Bruno Fernandes']"
2020,22,home
2020,22,away,"[['05'], 'Danny Ings']"
2020,23,home,"[['26'], 'Cheikhou Kouyaté']"
2020,23,away,"[['10'], 'Dominic Calvert-Lewin']","[['40'], ' Richarlison']"
2020,24,home
2020,24,away,"[['04'], 'Jack Grealish']","[['15'], 'Conor Hourihane']","[['48'], 'Tyrone Mings']"
2020,25,home,"[['28'], 'Sadio Mané']","[['34'], 'Andy Robertson']","[['88'], 'Diogo Jota']"
2020,25,away,"[['25'], 'Alexandre Lacazette']"
2020,26,home,"[['04'], 'Riyad Mahrez']","[['84'], 'Nathan Aké']"
2020,26,away,"[['37', '53', '58'], 'Jamie Vardy']","[['77'], 'James Maddison']","[['88'], 'Youri Tielemans']"
2020,27,home
2020,27,away,"[['88'], 'Patrick Bamford']"
2020,28,home,"[['25'], 'Lucas Moura']"
2020,28,away,"[['90.07'], 'Callum Wilson']"
2020,29,home,"[['04', '25'], 'Callum Robinson']","[['27'], 'Kyle Bartley']"
2020,29,away,"[['55'], 'Mason Mount']","[['70'], 'Callum Hudson-Odoi']","[['90.03'], 'Tammy Abraham']"
2020,30,home,"[['17', '57'], 'Jarrod Bowen']","[['66'], '!Raúl Jiménez']","[['90.03'], 'Sébastien Haller']"
2020,30,away
2020,31,home,"[['61'], 'Bukayo Saka']","[['64'], 'Nicolas Pépé']"
2020,31,away,"[['84'], 'David McGoldrick']"
2020,32,home,"[['04', '22', '39'], 'Ollie Watkins']","[['35'], 'John McGinn']","[['55'], 'Ross Barkley']","[['66', '75'], 'Jack Grealish']"
2020,32,away,"[['33', '60'], 'Mohamed Salah']"
2020,33,home,"[['50'], 'Ben Chilwell']","[['66'], 'Kurt Zouma']","[['78', '82'], ' Jorginho']"
2020,33,away
2020,34,home,"[['16'], 'Dominic Calvert-Lewin']","[['45.02'], 'Yerry Mina']","[['52', '70'], 'James Rodríguez']"
2020,34,away,"[['41'], 'Neal Maupay']","[['90.02'], 'Yves Bissouma']"
2020,35,home,"[['59'], ' Rodrigo']"
2020,35,away,"[['17'], 'Raheem Sterling']"
2020,36,home
2020,36,away,"[['14'], 'Michail Antonio']","[['34'], 'Pablo Fornals']","[['83'], 'Jarrod Bowen']"
2020,37,home,"[['02'], 'Bruno Fernandes']"
