year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
1993,1,home
1993,1,away,"[['34', '62', '65'], 'Mick Quinn']"
1993,2,home,"[['38', '90'], 'Dalian Atkinson']","[['61'], 'Dean Saunders']","[['90'], 'Steve Staunton']"
1993,2,away,"[['44'], 'Les Ferdinand']"
1993,3,home,"[['48'], 'Gavin Peacock']"
1993,3,away,"[['63'], 'Stuart Ripley']","[['78'], 'Mike Newell']"
1993,4,home,"[['39', '47'], 'Nigel Clough']"
1993,4,away
1993,5,home,"[['86'], 'Garry Flitcroft']"
1993,5,away,"[['90'], 'Brian Deane']"
1993,6,home
1993,6,away,"[['36'], 'Teddy Sheringham']"
1993,7,home
1993,7,away,"[['41'], 'Ian Marshall']","[['45'], 'Steve Palmer']","[['69'], 'Paul Mason']"
1993,8,home,"[['21'], 'Willie Falconer']","[['76'], 'Carl Bradshaw']","[['83'], 'Paul Rogers']"
1993,8,away,"[['46'], 'John Moncur']"
1993,9,home
1993,9,away,"[['10'], 'Peter Beagrie']","[['44'], 'John Ebbrell']"
1993,10,home
1993,10,away,"[['63'], 'John Fashanu']","[['72'], 'Lawrie Sanchez']"
1993,11,home
1993,11,away,"[['26'], 'Ryan Giggs']","[['58'], 'Bryan Robson']"
1993,12,home
1993,12,away,"[['87'], 'Ian Wright']"
1993,13,home,"[['18'], 'Paul Rideout']"
1993,13,away
1993,14,home,"[['59'], 'Ian Marshall']"
1993,14,away
1993,15,home,"[['61'], 'Gary Speed']"
1993,15,away
1993,16,home,"[['81'], 'John Fashanu']"
1993,16,away,"[['78'], 'Dennis Wise']"
1993,17,home,"[['07'], 'Mark Atkins']","[['54'], 'Jason Wilcox']"
1993,17,away,"[['44', '65'], 'Chris Sutton']","[['63'], 'Rob Newman']"
1993,18,home,"[['58'], 'Peter Ndlovu']","[['85'], 'Mick Harford']"
1993,18,away,"[['22'], ""Liam O'Brien""]"
1993,19,home,"[['16', '43'], 'Roy Keane']","[['85'], 'Mark Hughes']"
1993,19,away
1993,20,home,"[['24'], 'Ray Wilkins']"
1993,20,away,"[['18'], 'Ian Rush']","[['38'], 'Steve Nicol']","[['41'], 'Nigel Clough']"
1993,21,home
1993,21,away
1993,22,home
1993,22,away,"[['89'], 'Paul Bernard']"
1993,23,home,"[['10'], 'Kevin Moran']"
1993,23,away
1993,24,home,"[['57'], 'Roy Wegerle']"
1993,24,away,"[['45'], 'Dale Gordon']"
1993,25,home,"[['35', '83', '90'], 'Tony Cottee']","[['45'], 'John Ebbrell']"
1993,25,away,"[['01'], 'Dane Whitehouse']","[['89'], 'Alan Cork']"
1993,26,home,"[['33'], 'Ian Marshall']"
1993,26,away
1993,27,home
