year,match_num,home_away,1_scorer,2_scorer,3_scorer,4_scorer,5_scorer,6_scorer,7_scorer,8_scorer,9_scorer,10_scorer
2010,1,home,"[['15'], 'Stewart Downing']","[['40'], 'Stiliyan Petrov']","[['66'], 'James Milner']"
2010,1,away
2010,2,home,"[['14'], 'Nikola Kalinic']"
2010,2,away
2010,3,home
2010,3,away
2010,4,home,"[['06', '90'], 'Florent Malouda']","[['45', '55', '68'], 'Didier Drogba']","[['63'], 'Frank Lampard']"
2010,4,away
2010,5,home,"[['24'], 'Darren Bent']","[['56'], '!Stephen Carr']"
2010,5,away,"[['77'], 'Scott Dann']","[['88'], 'Liam Ridgewell']"
2010,6,home
2010,6,away
2010,7,home
2010,7,away,"[['16'], 'Gary Taylor-Fletcher']","[['38', '43'], 'Marlon Harewood']","[['75'], 'Alex Baptiste']"
2010,8,home,"[['37'], 'David Jones']","[['39'], 'Steven Fletcher']"
2010,8,away,"[['55'], 'Abdoulaye Diagne-Faye']"
2010,9,home,"[['46'], ""David N'Gog""]"
2010,9,away,"[['90'], '!Pepe Reina']"
2010,10,home,"[['33'], 'Dimitar Berbatov']","[['41'], 'Darren Fletcher']","[['85'], 'Ryan Giggs']"
2010,10,away
2010,11,home,"[['12', '39', '58'], 'Theo Walcott']","[['32'], 'Andrey Arshavin']","[['49'], 'Abou Diaby']","[['83'], 'Marouane Chamakh']"
2010,11,away
2010,12,home,"[['57', '71'], 'Craig Gardner']"
2010,12,away,"[['54'], 'Steven Nzonzi']"
2010,13,home,"[['43'], 'Tim Cahill']"
2010,13,away,"[['74'], 'Sylvan Ebanks-Blake']"
2010,14,home,"[['25'], 'Ricardo Fuller']"
2010,14,away,"[['19', '30'], 'Gareth Bale']"
2010,15,home,"[['81'], 'Peter Odemwingie']"
2010,15,away
2010,16,home,"[['79'], 'Mark Noble']"
2010,16,away,"[['48'], '!Matt Upson']","[['68', '84'], 'Johan Elmander']"
2010,17,home
2010,17,away,"[['34'], 'Florent Malouda']","[['48', '52'], 'Nicolas Anelka']","[['78', '90'], 'Salomon Kalou']","[['90.03'], 'Yossi Benayoun']"
2010,18,home,"[['57'], 'Simon Davies']","[['89'], 'Brede Hangeland']"
2010,18,away,"[['11'], 'Paul Scholes']","[['84'], '!Brede Hangeland']"
2010,19,home,"[['12'], 'Joey Barton']","[['31', '87'], 'Kevin Nolan']","[['34', '67', '90.03'], 'Andy Carroll']"
2010,19,away
2010,20,home,"[['13'], 'Gareth Barry']","[['52', '68'], 'Carlos Tevez']"
2010,20,away
2010,21,home,"[['27'], 'Mame Diouf']"
2010,21,away,"[['20'], 'Theo Walcott']","[['51'], 'Andrey Arshavin']"
2010,22,home,"[['71'], '!John Pantsil']","[['76'], 'Luke Varney']"
2010,22,away,"[['35'], 'Bobby Zamora']","[['87'], 'Dickson Etuhu']"
2010,23,home,"[['32'], 'Florent Malouda']","[['77'], 'Didier Drogba']"
2010,23,away
2010,24,home,"[['33'], 'Wayne Rooney']","[['50'], ' Nani']","[['69'], 'Dimitar Berbatov']"
2010,24,away
2010,25,home
2010,25,away,"[['80'], 'Hugo Rodallega']"
2010,26,home,"[['43'], 'Sylvan Ebanks-Blake']"
2010,26,away,"[['62'], 'Andy Carroll']"
2010,27,home,"[['09'], 'Luke Young']"
2010,27,away
2010,28,home,"[['71'], 'Kevin Davies']","[['81'], 'Robbie Blake']"
2010,28,away,"[['04'], 'Roger Johnson']","[['50'], 'Craig Gardner']"
2010,29,home,"[['65'], 'Fernando Torres']"
2010,29,away
2010,30,home,"[['90.04'], 'Darren Bent']"
2010,30,away
2010,31,home,"[['24'], 'Laurent Koscielny']","[['58'], 'Marouane Chamakh']","[['78'], 'Alexandre Song']","[['83'], 'Carlos Vela']"
2010,31,away,"[['44'], 'Johan Elmander']"
2010,32,home,"[['39'], 'Steven Pienaar']","[['90.01'], 'Tim Cahill']","[['90.02'], 'Mikel Arteta']"
2010,32,away,"[['43'], 'Darren Fletcher']","[['47'], 'Nemanja Vidic']","[['66'], 'Dimitar Berbatov']"
2010,33,home,"[['49', '90.01'], 'Mousa Dembélé']"
2010,33,away,"[['10'], 'Jelle Van Damme']"
2010,34,home,"[['56'], 'Patrick Vieira']"
2010,34,away,"[['25'], 'Nikola Kalinic']"
2010,35,home
2010,35,away,"[['45'], 'Charlie Adam']","[['90'], 'DJ Campbell']"
2010,36,home,"[['41'], 'Chris Brunt']"
2010,36,away,"[['27'], 'Luka Modric']"
2010,37,home,"[['85'], 'Scott Parker']"
2010,37,away,"[['02', '83'], 'Michael Essien']","[['17'], 'Salomon Kalou']"
2010,38,home,"[['87'], 'Antolín Alcáraz']"
2010,38,away,"[['66'], 'Asamoah Gyan']"
2010,39,home
2010,39,away
2010,40,home,"[['80'], 'Kenwyne Jones']","[['90.03'], 'Robert Huth']"
2010,40,away,"[['35'], 'Stewart Downing']"
2010,41,home,"[['13'], 'Ashley Young']"
2010,41,away,"[['35'], 'Kevin Davies']"
2010,42,home,"[['30'], 'Christopher Samba']"
2010,42,away,"[['56'], 'Clint Dempsey']"
2010,43,home
2010,43,away,"[['45'], 'Hatem Ben Arfa']"
2010,44,home,"[['48'], 'Kenwyne Jones']"
2010,44,away,"[['32'], 'Scott Parker']"
