Steve Bould,"[1.624, 2, [0.771, 0.853], [1.1, 879.1]]"
Nick Henry,"[3.535, 6, [0.993, 0.113, 0.004, 0.858, 0.67, 0.897], [2.2, 28.1, 91.1, 288.1, 366.1, 441.2]]"
David Smith,"[0.396, 1, [0.396], [3.1]]"
Simon Osborn,"[3.138, 3, [1.024, 1.197, 0.917], [4.1, 235.2, 1560.1]]"
Barry Horne,"[2.8949999999999996, 3, [0.817, 0.943, 1.135], [5.1, 917.1, 1631.2]]"
Nigel Pearson,"[0.741, 1, [0.741], [5.2]]"
Gavin Johnson,"[5.6979999999999995, 6, [0.81, 0.93, 1.422, 1.106, 0.673, 0.757], [6.1, 13.2, 180.1, 201.1, 385.2, 797.2]]"
Paul Stewart,"[3.1650000000000005, 5, [1.106, 0.763, 0.046, 0.392, 0.858], [15.1, 1872.1, 2063.2, 2099.1, 2129.1]]"
Robert Warzycha,"[0.4, 1, [0.4], [16.2]]"
Mo Johnston,"[2.84, 3, [0.0, 1.887, 0.953], [16.2, 36.1, 198.1]]"
Bernie Slaven,"[3.0469999999999997, 4, [0.697, 0.461, 0.953, 0.936], [17.1, 17.1, 107.1, 116.1]]"
Eddie McGoldrick,"[5.499, 8, [0.868, 0.707, 0.706, 0.88, 0.956, 0.868, 0.125, 0.389], [19.2, 31.2, 47.1, 112.2, 154.1, 204.2, 204.2, 433.1]]"
David Bardsley,"[2.2379999999999995, 3, [1.252, 0.952, 0.034], [20.1, 140.1, 410.2]]"
Micky Adams,"[2.68, 4, [0.92, 1.056, 0.443, 0.261], [23.2, 183.2, 300.1, 359.2]]"
Tommy Wright,"[2.571, 5, [0.111, 0.176, 1.135, 0.67, 0.479], [26.1, 68.1, 92.2, 425.1, 425.1]]"
Paul Bernard,"[7.207000000000001, 9, [0.0, 0.615, 0.897, 0.465, 1.868, 0.8, 0.692, 0.868, 1.002], [28.1, 245.2, 370.2, 386.1, 484.2, 499.1, 513.1, 680.2, 754.1]]"
Gary Bannister,"[3.445, 8, [0.0, 0.0, 0.581, 0.067, 0.97, 0.692, 0.378, 0.757], [28.2, 28.2, 66.2, 82.1, 167.2, 254.1, 254.1, 403.2]]"
