Robbie Earle,"[36.35900000000001, 45, [1.845, 0.641, 1.441, 1.465, 0.747, 0.018, 0.864, 1.059, 0.692, 0.8, 1.106, 0.93, 0.004, 0.93, 1.346, 0.414, 0.443, 0.262, 0.225, 1.025, 0.727, 0.756, 0.44, 0.858, 0.406, 0.741, 0.707, 0.67, 0.083, 0.998, 0.964, 0.673, 0.917, 0.858, 1.106, 0.93, 0.747, 1.002, 1.357, 1.004, 1.002, 0.789, 0.897, 0.468, 1.002], [74.1, 105.2, 105.2, 354.2, 396.1, 396.1, 440.2, 550.1, 765.1, 795.1, 795.1, 798.2, 833.1, 879.2, 887.2, 887.2, 1395.1, 1410.2, 1463.2, 1574.1, 1578.2, 1584.2, 1584.2, 1727.1, 1727.1, 1731.2, 1739.2, 1806.1, 1814.1, 1840.2, 1854.1, 1859.2, 1893.1, 1914.1, 2214.1, 2242.2, 2313.1, 2534.1, 2594.2, 2632.1, 2694.1, 2726.2, 3013.2, 3069.1, 3129.1]]"
Andrei Kanchelskis,"[25.51200000000001, 42, [0.771, 0.607, 0.681, 0.67, 0.246, 0.673, 0.816, 0.998, 1.129, 0.842, 1.422, 0.917, 0.71, 0.268, 1.056, 0.441, 0.111, 0.0, 0.111, 1.207, 0.456, 0.681, 0.018, 1.079, 0.498, 0.491, 0.004, 0.396, 1.589, 1.059, 0.693, 1.106, 0.0, 0.06, 0.747, 1.054, 0.338, -0.4, 0.747, 0.443, 0.0, 0.777], [75.1, 261.2, 388.2, 556.1, 621.1, 707.2, 755.2, 893.2, 912.1, 936.2, 983.1, 1005.1, 1042.2, 1042.2, 1071.2, 1076.1, 1076.1, 1076.1, 1079.1, 1150.1, 1221.2, 1233.2, 1290.1, 1512.2, 1512.2, 1528.1, 1579.1, 1588.1, 1611.2, 1651.1, 1686.2, 1695.1, 1700.2, 1712.1, 1737.1, 1749.2, 1749.2, 1749.2, 1841.1, 1888.1, 1888.1, 1921.2]]"
Ian Marshall,"[26.987, 33, [0.81, 0.847, 0.964, 1.129, 0.81, 0.692, 1.491, 0.0, 0.952, 0.816, 0.356, 0.936, 0.13, 0.01, 1.059, 1.843, 1.004, 0.843, 1.003, 0.254, 0.122, 0.892, 0.461, 0.858, 1.079, 1.646, 0.581, 0.642, 0.756, 0.4, 1.868, 0.917, 0.816], [91.1, 165.1, 469.2, 476.1, 488.1, 543.1, 560.1, 608.1, 711.1, 752.2, 774.1, 870.1, 1007.2, 1325.2, 1364.1, 1835.2, 1923.1, 2019.1, 2019.1, 2019.1, 2057.1, 2089.2, 2124.1, 2152.1, 2223.2, 2262.1, 2268.2, 2268.2, 2485.2, 2499.2, 2860.2, 2866.1, 2879.2]]"
Iain Dowie,"[24.296000000000006, 33, [0.964, 1.843, 0.936, 0.396, 0.959, 0.673, 0.368, 0.842, 0.254, 0.673, 0.0, 0.03, 0.018, 1.252, 0.897, 0.771, 0.727, 1.056, 0.065, 0.003, 0.04, 1.079, 1.106, 1.145, 0.258, 0.771, 0.93, 1.646, 0.92, 1.845, 0.67, 0.763, 0.396], [102.2, 102.2, 128.1, 195.1, 206.1, 223.2, 281.1, 292.2, 326.1, 359.2, 413.2, 491.2, 505.1, 696.1, 701.2, 876.1, 991.2, 991.2, 1007.1, 1029.2, 1029.2, 1207.2, 1271.1, 1338.2, 1345.1, 1484.1, 1493.2, 1562.1, 1594.2, 1624.1, 1674.1, 1697.1, 1697.1]]"
Steve McManaman,"[30.159999999999997, 41, [0.608, 0.368, 0.692, 0.088, 0.68, 0.1, 0.797, 0.052, 1.078, 0.0, 0.747, 1.135, 0.707, 0.707, 1.056, 0.727, 0.957, 0.67, 0.81, 1.298, 0.293, 1.862, 0.108, 0.647, 0.771, 0.647, 0.842, 0.265, 0.0, 1.002, 1.145, 0.93, 0.727, 0.906, 0.707, 0.919, 1.845, 1.003, 0.03, 0.842, 1.392], [105.1, 160.1, 181.1, 181.1, 495.2, 495.2, 928.2, 928.2, 1004.1, 1004.1, 1036.1, 1241.2, 1324.2, 1486.2, 1486.2, 1587.2, 1587.2, 1667.1, 1677.1, 1777.1, 1777.1, 1809.1, 1889.2, 1916.2, 2049.1, 2099.2, 2175.2, 2212.1, 2254.1, 2276.1, 2301.2, 2319.2, 2351.2, 2351.2, 2437.2, 2437.2, 2443.2, 2619.1, 2748.2, 2863.2, 2875.1]]"
Tim Sherwood,"[29.373, 37, [0.479, 0.44, 1.207, 0.368, 0.978, 0.906, 1.197, 0.111, 0.262, 0.771, 1.002, 0.858, 0.154, 0.756, 0.771, 0.816, 0.443, 0.771, 0.897, 1.609, 0.125, 0.763, 1.145, 0.952, 1.862, 0.956, 1.887, 0.397, 0.808, 0.858, 0.461, 0.083, 0.0, 0.964, 1.377, 0.917, 1.022], [111.1, 419.2, 451.1, 786.1, 822.1, 1078.2, 1157.2, 1202.1, 1215.2, 1224.1, 1279.1, 1488.1, 1649.1, 1758.2, 1908.1, 1969.2, 2114.1, 2243.1, 2264.2, 2272.1, 2315.2, 2366.1, 2610.2, 2636.1, 2708.1, 2791.1, 2812.1, 2917.1, 2931.1, 2958.1, 3042.1, 3091.1, 3091.1, 3100.2, 3284.1, 3403.1, 3424.1]]"
Don Hutchison,"[25.993000000000002, 37, [1.528, 0.842, 0.866, 0.0, 0.864, 0.816, 0.741, 0.067, 1.422, 0.697, 0.816, 0.93, 0.647, 0.176, 0.378, 0.058, 0.763, 0.282, 0.692, 0.003, 0.763, 0.129, 1.498, 0.68, 0.747, 0.479, 0.747, 0.677, 0.864, 1.491, 0.892, 0.747, 0.498, 1.059, 0.677, 0.71, 0.747], [114.1, 130.2, 142.1, 181.1, 303.2, 325.2, 352.2, 967.1, 1019.1, 1243.1, 1255.2, 1277.2, 1278.2, 1352.1, 1375.1, 1375.1, 1424.1, 1435.1, 2470.1, 2822.2, 2865.1, 2889.1, 3019.1, 3080.2, 3085.1, 3085.1, 3103.1, 3219.2, 3403.2, 3412.1, 3422.2, 3474.1, 3510.2, 3549.1, 3575.2, 3575.2, 3724.1]]"
Ian Rush,"[33.627, 48, [0.676, 0.0, 0.797, 0.797, 1.422, 1.589, 0.998, 0.0, 1.129, 0.864, 0.677, 0.314, 0.763, 0.026, 0.816, 0.763, 0.993, 0.397, 0.964, 1.843, 0.74, 1.862, 0.0, 0.67, 0.74, 0.692, 0.67, 1.843, 0.06, 0.0, 0.892, 0.853, 0.673, 0.4, 0.0, 0.368, 0.809, 1.078, 0.265, 1.589, 0.67, 0.0, 0.4, 0.993, 0.676, 0.356, 0.441, 0.059], [130.2, 160.1, 233.1, 336.1, 346.1, 352.2, 371.2, 381.2, 400.1, 411.2, 447.2, 447.2, 454.1, 454.1, 482.2, 511.1, 587.2, 599.1, 664.1, 711.2, 742.1, 742.1, 767.2, 778.1, 802.1, 810.1, 843.1, 889.2, 928.2, 928.2, 996.2, 1004.1, 1101.2, 1140.2, 1168.1, 1249.1, 1309.1, 1309.1, 1334.1, 1350.2, 1490.1, 1490.1, 1502.2, 1608.2, 1761.2, 1915.1, 1975.1, 1975.1]]"
Roy Keane,"[29.515000000000004, 39, [0.615, 0.02, 0.757, 0.74, 0.676, 0.993, 0.747, 0.441, 1.207, 1.845, 0.741, 0.906, 0.697, 1.252, 0.771, 0.246, 0.396, 0.771, 1.422, 0.816, 0.808, 0.293, 0.74, 1.048, 1.528, 0.837, 1.843, 0.058, 0.0, 0.165, 0.44, 0.21, 0.356, 0.02, 1.646, 0.01, 1.654, 0.741, 1.059], [190.2, 190.2, 200.2, 335.1, 379.2, 426.2, 481.1, 481.1, 577.1, 615.2, 814.2, 1118.2, 1250.1, 1401.1, 1410.1, 1410.1, 1583.1, 1647.1, 1740.1, 1901.2, 2131.1, 2188.1, 2199.1, 2674.1, 2789.1, 2944.2, 2944.2, 3028.1, 3087.1, 3097.2, 3448.2, 3560.1, 3823.1, 3840.1, 3888.1, 4573.1, 4592.2, 4794.2, 5060.1]]"
Jason Wilcox,"[16.818, 31, [0.964, 0.692, 0.018, 0.757, 1.078, 0.479, 0.747, 0.816, 0.741, 0.553, 0.018, 0.441, 0.692, 0.456, 0.265, 0.522, 0.717, 0.117, 0.443, 1.135, 0.0, 0.065, 0.837, 0.238, 0.892, 0.607, 0.93, 0.842, 0.01, 0.681, 0.065], [191.2, 222.1, 381.1, 392.2, 479.1, 750.1, 786.1, 817.2, 833.2, 850.2, 947.1, 969.1, 1062.1, 1109.2, 1177.1, 1649.1, 1732.2, 1732.2, 1883.1, 1906.2, 2174.1, 2306.1, 2315.2, 2488.2, 2806.2, 2855.2, 2903.2, 3130.2, 3173.1, 3247.2, 4225.2]]"
Paul Ince,"[27.945999999999998, 42, [0.747, 0.897, 1.002, 0.108, 1.08, 1.197, 1.145, 0.065, 1.019, 1.01, 0.135, 1.192, 0.858, 0.348, 0.789, 1.145, 0.673, 0.0, 0.0, 0.18, 1.059, 0.956, 0.936, 0.814, 0.0, 0.771, 0.479, 0.673, 0.771, 0.113, 0.979, 0.977, 0.058, 0.323, 1.002, 0.046, 0.977, 0.175, 0.97, 0.853, 0.747, 0.677], [197.1, 261.2, 268.1, 428.2, 442.1, 460.2, 672.2, 688.1, 690.1, 782.2, 806.1, 814.2, 835.1, 852.1, 1071.2, 1221.2, 1233.2, 1250.1, 1329.2, 2160.1, 2198.1, 2410.1, 2422.1, 2437.2, 2508.1, 2516.1, 2516.1, 2655.2, 2673.1, 2762.1, 2875.1, 2884.1, 2901.1, 3020.2, 3185.1, 3224.1, 3431.1, 3626.2, 3713.2, 3922.1, 4487.1, 4583.2]]"
John Spencer,"[26.003999999999994, 36, [0.154, 0.998, 1.491, 0.368, 0.837, 0.174, 0.697, 0.86, 1.498, 0.262, 0.917, 0.953, 0.814, 1.845, 0.853, 0.67, 0.111, 0.797, 0.673, 0.897, 0.374, 0.81, 0.642, 0.653, 0.125, 0.842, 0.692, 1.022, 0.816, 1.059, 0.468, 0.692, 0.692, 0.741, 0.461, 0.046], [242.1, 270.2, 344.1, 382.1, 389.2, 407.1, 432.1, 762.2, 783.1, 836.2, 841.1, 881.1, 948.2, 948.2, 988.1, 1012.1, 1012.1, 1072.1, 1074.2, 1080.2, 1135.1, 1178.1, 1205.2, 1435.2, 1435.2, 1556.2, 1587.1, 1587.1, 1602.2, 1613.1, 1634.1, 1694.1, 1710.1, 1720.2, 1728.1, 1758.1]]"
