Andrew Cole,"[114.39500000000004, 187, [0.92, 1.207, 0.998, 0.763, 0.979, 1.059, 0.176, 0.4, 0.92, 0.378, 0.86, 0.323, 0.67, 0.461, 0.103, 0.059, 0.952, 0.741, 1.025, 0.771, 0.441, 1.465, 0.8, 1.002, 0.332, 0.018, 1.868, 1.268, 0.293, 0.917, 0.673, 0.553, 0.368, 1.002, 1.079, 0.004, 0.129, 0.04, 0.692, 0.406, 0.263, 0.463, 1.887, 0.747, 0.031, 0.461, 0.129, 0.018, 0.0, 0.0, 0.676, 0.175, 1.056, 1.441, 0.74, 0.378, 0.06, 0.004, 0.677, 0.692, 0.917, 0.756, 0.964, 0.084, 0.762, 0.615, 0.0, 1.646, 0.816, 0.747, 0.93, 0.5, 0.67, 1.011, 0.747, 0.461, 0.04, 0.129, 0.0, 1.079, 0.414, 1.145, 0.468, 1.025, 0.837, 0.014, 0.673, 0.553, 0.747, 0.0, 0.535, 0.677, 0.917, 0.463, 0.059, 0.919, 0.5, 1.236, 0.607, 0.936, 0.707, 1.056, 0.837, 1.048, 0.096, 0.697, 1.048, 0.397, -0.002, 0.681, 0.441, 0.03, 0.441, 0.771, 0.176, 0.263, 0.002, 0.858, 0.396, 1.079, 0.957, 0.368, 1.135, 0.332, 0.647, 0.697, 0.692, 0.0, 0.897, 0.998, 0.892, 0.917, 0.463, 0.002, 0.077, 0.084, 0.441, 0.002, 0.441, 0.456, 1.252, 1.192, 0.693, 1.059, 0.01, 0.615, 0.993, 0.757, 0.92, 1.491, 1.268, -0.022, 0.181, 0.01, 0.0, 0.842, 0.763, 0.286, 0.853, 0.673, 1.135, 0.741, 0.676, 0.67, 0.176, 0.152, 1.357, 0.368, 0.757, 0.67, 1.08, 0.92, 0.716, 0.953, 0.0, 0.919, 1.252, 0.747, 0.378, 0.174, 0.842, 0.058, 0.04, 0.463, 0.176, 0.952, 0.055], [490.2, 517.1, 520.2, 539.1, 539.1, 557.1, 557.1, 562.2, 593.2, 601.1, 616.2, 616.2, 627.1, 627.1, 627.1, 633.1, 672.1, 681.2, 689.1, 713.1, 713.1, 726.2, 744.1, 776.1, 776.1, 776.1, 792.2, 816.2, 820.1, 832.1, 838.2, 871.2, 894.1, 918.1, 935.2, 942.1, 950.1, 950.1, 972.1, 972.1, 1002.2, 1038.1, 1097.1, 1209.1, 1221.2, 1250.1, 1250.1, 1250.1, 1250.1, 1250.1, 1329.2, 1329.2, 1353.2, 1353.2, 1374.1, 1410.1, 1491.1, 1513.1, 1575.2, 1583.1, 1589.1, 1597.2, 1633.2, 1657.2, 1713.2, 1762.2, 1952.2, 1996.1, 2013.2, 2058.1, 2094.2, 2106.2, 2188.1, 2246.2, 2255.1, 2255.1, 2255.1, 2267.1, 2289.2, 2310.2, 2310.2, 2334.2, 2342.1, 2392.1, 2461.2, 2500.2, 2518.2, 2602.2, 2609.1, 2609.1, 2628.2, 2660.2, 2696.1, 2736.1, 2736.1, 2740.2, 2740.2, 2763.2, 2763.2, 2773.1, 2810.2, 2810.2, 2870.2, 2902.1, 2923.1, 2962.1, 2962.1, 2962.1, 2962.1, 2966.2, 3009.1, 3009.1, 3028.1, 3037.1, 3037.1, 3045.2, 3087.1, 3139.1, 3139.1, 3155.2, 3164.2, 3211.1, 3224.2, 3296.1, 3314.2, 3317.1, 3391.1, 3391.1, 3397.2, 3530.2, 3544.2, 3601.1, 3698.1, 3720.1, 3732.2, 3743.2, 3876.1, 3947.1, 3956.1, 4016.2, 4021.1, 4033.2, 4035.2, 4038.1, 4038.1, 4102.2, 4173.2, 4218.2, 4239.2, 4247.1, 4401.2, 4425.2, 4531.2, 4569.1, 4569.1, 4587.2, 4605.1, 4648.1, 4685.1, 4706.2, 4706.2, 4760.2, 4767.2, 4820.1, 4820.1, 4845.2, 4861.2, 4911.1, 4962.2, 5010.1, 5010.1, 5037.2, 5059.2, 5114.1, 5180.1, 5197.2, 5216.1, 5271.1, 5271.1, 5292.1, 5331.2, 5331.2, 5363.2, 5419.1, 5641.1, 5681.1, 5767.2]]"
Wayne Rooney,"[135.6820000000001, 208, [1.862, 1.482, 1.003, 0.837, 0.747, 1.862, 0.91, 1.004, 0.757, 0.385, 1.528, 1.357, 0.741, 0.906, 1.298, 0.002, 0.757, 0.0, 0.378, 0.842, 0.265, 1.288, 0.692, 1.646, 0.936, 0.02, 0.647, 1.288, 0.638, 0.93, 0.868, 0.265, 0.468, 0.096, 0.615, 1.056, 0.692, 0.465, 0.01, 1.059, 0.757, 0.68, 0.088, 0.0, 0.757, 0.681, 0.0, 0.677, 1.346, 0.692, 1.079, 0.004, 0.461, 0.004, 0.406, 1.441, 0.0, 0.756, 0.906, 0.964, 0.816, 1.482, 0.842, 0.044, 0.096, 0.004, 0.91, 0.837, 0.265, 0.553, 1.129, 0.964, 0.368, 0.67, 0.058, 0.763, 0.716, 0.692, 0.943, 0.377, 0.81, 1.145, 0.1, 0.936, 0.385, 0.67, 0.06, 0.842, 0.919, 0.424, 0.01, 0.771, 0.995, 0.771, 0.332, 0.692, 0.176, 0.002, 0.0, 0.68, 0.858, 0.858, 0.396, 1.002, 0.176, 0.756, 0.81, 0.673, 0.67, 0.43, 1.491, 0.014, 0.897, 0.262, 0.91, 1.441, 0.92, 0.741, 0.002, 0.113, 0.096, 0.0, 0.681, 0.153, 0.0, 0.113, 0.479, 0.096, 0.673, 0.0, 0.046, 0.308, 1.002, 0.406, 0.964, 0.81, 0.293, 0.917, 0.697, 0.692, 0.04, 0.817, 0.406, 0.816, 0.809, 0.465, 0.638, 2.5, 0.816, 0.641, 0.083, 0.843, 0.978, 1.482, 0.0, 0.763, 0.176, 0.0, 0.936, 0.979, 0.153, 0.741, 0.727, 0.764, 1.084, 0.498, 0.553, 0.757, 0.653, 0.706, 1.022, 0.917, 0.406, 0.853, 0.113, 0.67, 0.263, 0.441, 0.697, 0.763, 0.463, 1.298, 0.176, 0.091, 0.265, 0.406, 0.1, 1.491, 0.757, 1.441, 1.482, 0.096, 0.917, 0.553, 0.999, 0.68, 0.939, 0.181, 0.939, 0.93, 0.993, 0.697, 0.747, 0.479, 0.059, 0.92, 0.897, 0.321], [4136.1, 4163.2, 4218.1, 4354.2, 4365.1, 4400.1, 4430.2, 4441.1, 4562.2, 4562.2, 4579.1, 4619.2, 4711.2, 4740.2, 4745.1, 4902.1, 4934.2, 4934.2, 4961.1, 5030.2, 5060.1, 5072.2, 5077.1, 5077.1, 5149.1, 5161.2, 5188.2, 5222.2, 5255.2, 5266.2, 5321.2, 5327.1, 5344.1, 5344.1, 5345.2, 5365.2, 5473.1, 5473.1, 5491.1, 5513.1, 5530.2, 5530.2, 5576.1, 5576.1, 5657.2, 5657.2, 5657.2, 5693.2, 5693.2, 5727.1, 5803.2, 5812.1, 5858.1, 5858.1, 5901.1, 5917.2, 6025.1, 6035.2, 6035.2, 6046.1, 6131.2, 6171.2, 6209.2, 6209.2, 6260.1, 6260.1, 6275.2, 6298.2, 6380.1, 6386.2, 6401.1, 6472.2, 6531.1, 6533.1, 6575.1, 6579.1, 6600.2, 6655.1, 6660.1, 6660.1, 6715.1, 6728.2, 6728.2, 6736.1, 6749.2, 6761.1, 6808.1, 6840.2, 6840.2, 6840.2, 6851.2, 6868.1, 6892.2, 6901.1, 6909.1, 6918.1, 6918.1, 6918.1, 6918.1, 6934.2, 6943.1, 6971.1, 6971.1, 6995.1, 6995.1, 7008.1, 7110.1, 7283.2, 7322.1, 7322.1, 7346.1, 7358.2, 7363.2, 7391.2, 7391.2, 7391.2, 7447.2, 7474.2, 7485.1, 7492.1, 7492.1, 7492.1, 7497.2, 7497.2, 7497.2, 7513.1, 7609.1, 7609.1, 7624.2, 7630.2, 7704.2, 7704.2, 7711.1, 7711.1, 7735.2, 7742.1, 7742.1, 7765.1, 7785.1, 7800.1, 7800.1, 7810.1, 7810.1, 7842.2, 7918.1, 7918.1, 7991.2, 7991.2, 8003.2, 8003.2, 8008.1, 8084.1, 8084.1, 8089.2, 8119.1, 8135.1, 8261.1, 8276.2, 8280.1, 8310.1, 8318.2, 8344.2, 8356.2, 8356.2, 8401.2, 8488.2, 8507.2, 8525.2, 8525.2, 8535.1, 8535.1, 8575.1, 8575.1, 8609.1, 8645.1, 8662.1, 8717.2, 8729.1, 8764.1, 8783.1, 8783.1, 8868.1, 8868.1, 8894.1, 8910.1, 9049.1, 9069.2, 9179.1, 9189.2, 9189.2, 9204.2, 9220.1, 9366.1, 9368.2, 9585.2, 9699.2, 9709.1, 9734.2, 9751.1, 9762.2, 9817.2, 9828.1, 9884.1, 9884.1, 9884.1, 9900.2, 9914.2, 9921.1]]"
Sergio Agüero,"[101.79600000000013, 184, [0.332, 0.0, -0.022, 0.697, 0.368, 0.059, 0.816, 0.647, 0.084, 0.04, 0.81, 0.771, 0.096, 0.692, 0.692, 0.396, 1.004, 0.692, 0.396, 0.641, 0.133, 0.897, 1.994, 0.789, 0.378, 0.953, 0.396, 0.004, 0.757, 0.607, 0.04, 0.979, 1.465, 0.771, 0.93, 0.443, 0.747, 0.111, 1.022, 0.816, 0.615, 0.868, 0.0, 0.113, 0.03, 0.757, 0.757, 0.697, 0.01, 0.741, 0.356, 0.707, 0.0, 0.059, 0.897, 0.757, 0.108, 0.697, 0.866, 0.348, -0.002, 1.207, 0.727, 1.011, 0.707, 0.133, 0.93, 0.44, 0.67, 0.757, 0.0, 0.463, 0.67, 0.897, 0.67, 0.111, 0.018, 0.06, 0.81, 0.817, 1.048, 0.419, 0.0, 0.0, 0.075, 1.589, 0.441, 0.059, 0.4, 1.011, 0.816, 0.003, 0.406, 0.083, 0.057, 0.706, 0.93, 0.615, 0.031, 0.741, 0.441, 0.692, 0.67, 0.897, 0.68, 0.757, 1.192, 0.816, 0.641, 0.917, 0.756, 1.135, 0.368, 0.964, 0.956, 0.906, 0.677, 0.406, 0.031, 0.892, 0.679, 0.214, 1.288, 0.763, 0.897, 0.653, 0.0, 0.004, 0.771, 0.406, 0.868, 0.0, 0.771, 0.018, 0.058, 0.81, 0.368, 0.174, 0.002, 1.048, 0.353, 0.01, 0.0, 0.763, 0.091, 0.02, 0.93, 0.368, 0.747, 0.465, 0.406, 0.662, 0.858, 0.673, 0.67, 1.022, 0.397, 0.465, 0.088, 0.0, 1.129, 0.641, 1.197, 0.677, 0.0, 0.964, 0.741, 0.5, 0.441, 0.096, 0.238, 0.356, 0.956, 1.059, 0.281, 0.046, 0.0, 1.025, 1.862, 1.357, 0.155, 1.145, 0.004, 0.0], [7475.1, 7475.1, 7494.2, 7499.1, 7499.1, 7499.1, 7512.2, 7512.2, 7554.2, 7577.1, 7598.1, 7631.1, 7631.1, 7661.1, 7698.1, 7718.1, 7753.1, 7792.1, 7792.1, 7796.2, 7796.2, 7811.2, 7839.1, 7898.2, 7907.1, 7954.1, 7958.1, 7958.1, 8009.2, 8039.2, 8045.1, 8095.1, 8162.2, 8185.1, 8216.2, 8236.1, 8276.1, 8276.1, 8291.1, 8304.2, 8304.2, 8313.2, 8320.1, 8345.1, 8345.1, 8366.2, 8370.2, 8381.1, 8440.1, 8456.2, 8573.1, 8585.2, 8615.2, 8626.1, 8637.2, 8660.2, 8667.2, 8681.1, 8681.1, 8681.1, 8681.1, 8705.1, 8710.2, 8710.2, 8746.2, 8746.2, 8855.2, 8855.2, 8861.1, 8924.2, 8924.2, 8932.1, 8936.1, 8954.2, 8964.1, 8964.1, 8964.1, 8984.1, 9005.1, 9061.1, 9061.1, 9061.1, 9061.1, 9061.1, 9109.1, 9182.2, 9200.1, 9200.1, 9214.2, 9214.2, 9222.2, 9229.1, 9267.1, 9267.1, 9292.2, 9302.1, 9311.2, 9311.2, 9311.2, 9321.2, 9329.1, 9351.1, 9374.1, 9380.2, 9380.2, 9425.2, 9425.2, 9466.2, 9466.2, 9474.1, 9488.2, 9488.2, 9560.1, 9631.2, 9650.1, 9657.2, 9674.2, 9680.1, 9691.2, 9710.2, 9746.2, 9746.2, 9748.2, 9782.1, 9795.2, 9795.2, 9795.2, 9802.1, 9830.1, 9850.1, 9869.2, 9911.2, 9932.1, 9932.1, 9962.1, 9982.1, 9982.1, 9982.1, 9992.1, 10010.1, 10010.1, 10010.1, 10010.1, 10144.1, 10144.1, 10144.1, 10180.2, 10193.1, 10213.1, 10233.1, 10244.1, 10324.2, 10333.1, 10364.2, 10374.1, 10374.1, 10374.1, 10382.1, 10382.1, 10382.1, 10404.1, 10442.2, 10478.2, 10497.2, 10514.2, 10522.1, 10528.2, 10528.2, 10543.1, 10543.1, 10552.2, 10563.1, 10613.1, 10701.1, 10717.2, 10717.2, 10717.2, 10731.1, 10731.1, 10742.2, 11160.2, 11220.2, 11263.1, 11263.1]]"
Harry Kane,"[137.56200000000007, 213, [1.08, 0.308, 1.048, 1.843, 0.864, 0.673, 0.763, 0.673, 0.809, 0.158, 0.998, 0.797, 0.1, 0.936, 1.862, 0.677, 0.997, 0.93, 0.498, 0.692, 0.465, 1.05, 0.0, 0.842, 0.397, 0.4, 0.06, 0.084, 0.006, 0.93, 0.763, 0.111, 0.93, 0.771, 0.441, 0.01, 0.864, 0.641, 0.0, 1.079, 1.106, 0.964, 0.647, 0.67, 0.461, 0.864, 0.757, 0.065, 0.93, 0.02, 1.129, 0.86, 0.977, 1.994, 0.858, 0.111, 1.056, 0.897, 0.653, 0.697, 0.018, 0.0, 1.129, 0.697, 0.468, 0.129, 0.747, 0.378, 0.111, 0.842, 0.5, 0.0, 0.0, 0.378, 0.406, 0.741, 0.797, 0.0, 0.897, 0.197, 0.93, 0.68, 0.757, 0.153, 0.67, 0.107, 0.952, 0.13, 0.096, 0.018, 0.757, 0.498, 0.031, 0.763, 0.463, 0.024, 0.406, 0.083, 0.716, 1.003, 1.002, 1.868, 1.002, 1.192, 0.998, 0.406, 0.843, 1.8, 0.246, 0.998, 0.964, 0.842, 0.653, 0.1, 0.461, 0.642, 0.692, 0.717, 0.334, 0.018, 0.763, 0.673, 0.864, 0.952, 0.897, 1.862, 0.065, 0.68, 0.897, 1.022, 0.673, 0.197, 0.67, 0.018, 0.853, 1.011, 0.176, 0.0, 1.135, 0.125, 0.463, 0.129, 0.741, 0.0, 0.788, 0.0, 0.356, 0.088, 0.697, 1.868, 0.43, 0.842, 0.763, 0.771, 0.498, 0.68, 1.059, 0.465, 0.353, 0.01, 0.677, 0.642, 0.897, 0.893, 0.917, 0.789, 0.757, 0.553, 0.756, 0.697, 0.81, 0.789, 0.763, 0.463, 1.135, 1.988, 0.281, 0.129, 0.0, 0.727, 0.763, 0.939, 0.653, 1.003, 1.207, 0.673, 0.263, 0.293, 0.843, 0.727, 0.842, 1.129, 0.392, 0.327, 0.74, 0.262, 0.998, 0.615, 0.995, 0.697, 0.176, 0.747, 0.468, 1.192, 1.288, 1.491, 0.0, 0.152, 0.939, 0.03, 0.692, 0.673, 0.44], [8552.1, 8558.2, 8568.1, 8704.2, 8725.2, 8765.2, 8772.1, 8782.2, 8805.1, 8805.1, 8809.2, 8834.2, 8834.2, 8843.1, 8843.1, 8849.2, 8866.1, 8885.2, 8885.2, 8901.1, 8901.1, 8901.1, 8933.2, 8981.2, 9053.1, 9083.2, 9083.2, 9083.2, 9096.1, 9104.2, 9115.1, 9115.1, 9151.2, 9166.1, 9166.1, 9203.1, 9207.2, 9221.2, 9221.2, 9246.2, 9271.1, 9278.2, 9278.2, 9289.1, 9289.1, 9293.2, 9320.2, 9320.2, 9342.2, 9403.2, 9414.1, 9467.2, 9484.1, 9484.1, 9504.1, 9504.1, 9544.2, 9556.2, 9556.2, 9574.1, 9574.1, 9574.1, 9604.1, 9624.1, 9624.1, 9624.1, 9633.1, 9633.1, 9694.1, 9702.2, 9702.2, 9702.2, 9702.2, 9714.1, 9734.1, 9740.2, 9740.2, 9740.2, 9780.2, 9780.2, 9806.2, 9806.2, 9811.2, 9811.2, 9835.1, 9835.1, 9875.1, 9880.2, 9905.1, 9905.1, 9929.2, 9929.2, 9929.2, 9944.1, 9944.1, 9944.1, 9974.1, 9974.1, 9983.2, 10003.2, 10015.1, 10021.2, 10055.1, 10074.2, 10089.2, 10105.1, 10125.1, 10125.1, 10145.1, 10152.2, 10178.2, 10192.2, 10192.2, 10236.2, 10253.1, 10257.2, 10276.1, 10301.2, 10301.2, 10315.1, 10325.1, 10329.2, 10389.2, 10413.1, 10426.2, 10512.1, 10512.1, 10537.2, 10562.2, 10575.1, 10600.2, 10636.2, 10664.1, 10664.1, 10695.1, 10703.2, 10815.1, 10824.2, 10864.2, 10864.2, 10874.1, 10874.1, 10880.2, 10905.2, 10923.2, 10923.2, 10935.1, 10935.1, 10955.1, 10965.2, 10994.1, 10998.2, 11045.1, 11055.1, 11058.2, 11074.2, 11115.1, 11145.1, 11154.1, 11154.1, 11184.2, 11184.2, 11200.2, 11200.2, 11246.1, 11261.2, 11343.2, 11419.2, 11432.2, 11443.1, 11454.1, 11465.2, 11484.1, 11484.1, 11523.2, 11523.2, 11533.2, 11544.1, 11544.1, 11554.2, 11613.1, 11633.1, 11646.2, 11661.2, 11675.1, 11684.2, 11684.2, 11705.1, 11725.1, 11727.2, 11739.2, 11755.1, 11774.1, 11794.1, 11804.1, 11809.2, 11831.2, 11831.2, 11850.2, 11865.1, 11895.1, 11915.1, 11915.1, 11925.2, 11932.2, 11945.1, 11966.2, 11984.2, 11994.1, 11998.2, 12014.1, 12023.2, 12023.2]]"
